TransactionID|TransactionDate|AccountNumber|CustomerName|TransactionType|Merchant|Category|Amount|Currency|BalanceAfter|PaymentMethod|Status
TXN101160|2025-11-09|ACCT61920|Jessica Davis|C|Apple|Bills|4135.54|USD|9173.9|Wire|Reversed
TXN101161|2025-11-05|ACCT52049|Emily Johnson|D|Apple|Dining|2940.62|USD|10051.88|Debit Card|Reversed
TXN101162|2025-11-03|ACCT64682|Emily Johnson|D|Amazon|Retail|4240.16|USD|10984.68|ACH|Completed
TXN101163|2025-06-09|ACCT36149|Michael Brown|C|Shell|Fuel|2005.93|USD|16738.89|Zelle|Completed
TXN101164|2026-01-11|ACCT34324|Sarah Miller|C|Apple|Groceries|-281.47|USD|19420.14|Zelle|Failed
TXN101165|2025-02-12|ACCT15924|Emily Johnson|D|Apple|Electronics|4510.47|USD|16896.29|Zelle|Completed
TXN101166|2025-05-16|ACCT15930|Sarah Miller|C|Target|Fuel|1375.98|USD|11951.25|Debit Card|Reversed
TXN101167|2025-12-22|ACCT14351|Sarah Miller|C|Starbucks|Retail|2532.27|USD|7747.87|Wire|Failed
TXN101168|2025-07-22|ACCT70341|Jessica Davis|C|Costco|Retail|1151.57|USD|14018.69|Wire|Reversed
TXN101169|2025-09-21|ACCT97388|John Smith|D|Apple|Groceries|3472.6|USD|18330.9|Debit Card|Failed
TXN101170|2025-02-24|ACCT13126|Sarah Miller|C|Amazon|Retail|4881.08|USD|16466.34|ACH|Pending
TXN101171|2025-10-03|ACCT77709|Michael Brown|C|Amazon|Electronics|1002.97|USD|2940.89|Debit Card|Completed
TXN101172|2025-08-30|ACCT87386|David Wilson|D|Amazon|Retail|2385.52|USD|4142.86|ACH|Pending
TXN101173|2025-01-24|ACCT71980|Jessica Davis|D|Apple|Retail|3047.19|USD|10706.32|ACH|Pending
TXN101174|2025-10-24|ACCT45173|Emily Johnson|C|Target|Bills|4106.06|USD|14169.76|Debit Card|Reversed
TXN101175|2025-09-19|ACCT83197|David Wilson|D|Shell|Fuel|2187.16|USD|18682.51|ACH|Completed
TXN101176|2025-06-05|ACCT44777|Emily Johnson|C|Costco|Retail|4659.46|USD|8354.32|Wire|Pending
TXN101177|2025-09-08|ACCT81371|Sarah Miller|D|Apple|Retail|3145.11|USD|3821.7|Zelle|Completed
TXN101178|2025-11-01|ACCT29782|Emily Johnson|C|Starbucks|Retail|3841.46|USD|10039.69|Debit Card|Completed
TXN101179|2025-02-07|ACCT79502|Emily Johnson|D|Target|Retail|2266.92|USD|8052.27|Debit Card|Reversed
TXN101180|2025-09-08|ACCT13903|David Wilson|D|Amazon|Retail|670.59|USD|2343.22|Debit Card|Pending
TXN101181|2026-01-04|ACCT80363|Michael Brown|C|Costco|Dining|4394.06|USD|1400.28|ACH|Failed
TXN101182|2025-12-25|ACCT57806|Michael Brown|C|Shell|Groceries|1173.06|USD|3680.68|Zelle|Pending
TXN101183|2025-06-29|ACCT33313|John Smith|D|Costco|Groceries|3817.44|USD|3939.53|Zelle|Pending
TXN101184|2025-04-26|ACCT72837|Jessica Davis|C|Shell|Fuel|4321.37|USD|19034.06|Credit Card|Completed
TXN101185|2025-03-31|ACCT74489|David Wilson|D|Costco|Groceries|1387.86|USD|8407.4|ACH|Reversed
TXN101186|2025-04-01|ACCT99605|Michael Brown|C|Target|Electronics|4484.45|USD|17450.8|Wire|Completed
TXN101187|2025-03-31|ACCT53770|David Wilson|D|Shell|Fuel|-359.31|USD|9128.2|Debit Card|Completed
TXN101188|2025-09-07|ACCT48479|David Wilson|D|Shell|Retail|1310.52|USD|15472.26|Credit Card|Reversed
TXN101189|2025-01-24|ACCT79816|Sarah Miller|D|Apple|Fuel|3927.72|USD|5541.1|Wire|Pending
TXN101190|2025-12-17|ACCT83230|Jessica Davis|C|Apple|Groceries|984.22|USD|13069.8|ACH|Pending
TXN101191|2025-05-31|ACCT69321|Emily Johnson|C|Target|Retail|2117.36|USD|1716.77|Credit Card|Failed
TXN101192|2025-10-11|ACCT62491|Sarah Miller|C|Walmart|Bills|-392.86|USD|1592.47|ACH|Pending
TXN101193|2025-01-22|ACCT34949|Michael Brown|D|Shell|Electronics|1325.92|USD|16686.51|Debit Card|Completed
TXN101194|2025-08-16|ACCT25317|John Smith|C|Costco|Bills|270.7|USD|13075.46|ACH|Failed
TXN101195|2025-12-18|ACCT56678|Jessica Davis|D|Amazon|Dining|4742.41|USD|6360.48|Wire|Failed
TXN101196|2026-01-15|ACCT91647|Jessica Davis|D|Walmart|Electronics|4166.34|USD|1567.51|Debit Card|Reversed
TXN101197|2025-01-11|ACCT64444|David Wilson|C|Amazon|Electronics|4671.53|USD|10903.61|Debit Card|Pending
TXN101198|2026-01-30|ACCT83053|Emily Johnson|C|Walmart|Electronics|246.18|USD|6562.73|Credit Card|Pending
TXN101199|2025-08-19|ACCT92569|David Wilson|C|Walmart|Dining|979.85|USD|16050.25|Wire|Pending
